Days for shipment (scheduled),Order Region,order month,Order Status,order hour,order day,city risk score,category risk score,Shipping Mode,Market,Order Item Total,actual_late_risk,predicted_late_risk
0,1,5,2,4,3,0.5555555555555556,0.5455669122890421,1,2,-0.7339650023017754,0,0
4,7,2,2,2,3,0.45614035087719296,0.5497128426540671,3,3,0.3936277769662085,1,1
2,22,7,2,15,2,0.43902439024390244,0.5515294974508376,2,1,0.023678018711076998,1,1
1,17,9,6,7,0,0.5204359673024523,0.5453419768373516,0,1,0.9485941063753262,1,1
1,21,5,2,4,4,0.5341176470588235,0.5449667654360535,0,4,0.873537797668323,1,1
4,13,3,1,6,3,0.62,0.5453419768373516,3,3,0.8486302079471534,0,0
4,14,7,1,23,2,0.5163934426229508,0.5474660586589284,3,4,-0.7259678980914205,0,0
1,3,4,2,0,5,0.535796766743649,0.5515294974508376,0,2,-1.2055446982181788,1,1
4,10,7,6,12,6,0.5661331086773378,0.5474660586589284,3,1,-0.8341788003130223,1,1
1,22,8,1,5,5,0.7580645161290323,0.5497128426540671,0,1,0.11381219543821688,1,1
0,22,7,7,20,0,0.5806451612903226,0.5492640692640692,1,1,1.6400110705035211,1,1
4,12,2,7,5,4,0.0,0.5474660586589284,3,2,-0.19299368531520075,0,0
2,12,5,7,16,4,0.8055555555555556,0.5613636363636364,2,2,-0.7006437028257179,1,1
4,12,4,5,4,3,0.6486486486486487,0.5480694980694981,3,2,0.09065390229874658,0,0
4,2,12,5,0,0,0.35,0.5455669122890421,3,0,-0.4382384694517643,1,1
4,22,9,2,21,6,0.4895833333333333,0.5515294974508376,3,1,-0.9923716835705515,0,0
2,14,6,2,21,3,1.0,0.5497128426540671,2,4,-1.0406042721427406,1,1
2,20,11,2,22,2,0.4827586206896552,0.5515294974508376,2,3,-0.9257290527965953,1,1
4,22,10,5,15,0,0.6704545454545454,0.5453419768373516,3,1,0.923603131768283,1,1
1,14,7,3,5,1,0.5595238095238095,0.5515294974508376,0,4,-1.2105428803941904,1,1
0,8,11,7,17,4,0.6031746031746031,0.5608365019011406,1,1,-0.4327404242160127,1,1
4,22,8,2,2,2,0.5190839694656488,0.5480694980694981,3,1,-0.10927389455759898,1,0
4,22,8,7,5,3,0.4084507042253521,0.5448619976625011,3,1,-0.44248688931817487,0,0
4,22,10,5,19,6,0.7857142857142857,0.581081081081081,3,1,1.2988841654874181,1,0
2,17,10,6,19,0,0.5151515151515151,0.5337423312883436,2,1,1.360195488142497,0,1
1,3,5,7,5,0,0.5491419656786272,0.5448619976625011,0,2,-0.4966340642772374,1,1
4,1,4,5,18,5,0.550429669832655,0.5449667654360535,3,2,-0.7340483233773608,1,0
2,11,10,1,18,5,0.5664939550949913,0.6005830903790087,2,3,-1.1631433433853466,1,1
2,6,7,2,17,1,0.572661217075386,0.5492640692640692,2,4,1.573368471551406,1,1
4,22,8,7,0,1,0.6040609137055838,0.5455669122890421,3,1,-0.767286301777833,0,0
2,6,7,7,3,1,0.6039603960396039,0.5453419768373516,2,4,0.8361347206436318,1,1
0,12,1,2,2,2,0.5015511892450879,0.5474660586589284,1,2,-1.1756388306888683,0,0
4,3,1,6,9,5,0.6906077348066298,0.5448619976625011,3,2,-0.44248688931817487,1,0
4,22,8,2,9,5,0.581888246628131,0.5474660586589284,3,1,-0.31378339591590954,0,0
4,22,9,2,11,4,0.5555555555555556,0.5497128426540671,3,1,0.34864407348851245,0,0
4,7,10,2,23,4,0.2,0.5358306188925082,3,3,-0.913066986985585,0,0
1,10,9,1,2,0,0.5714285714285714,0.5448619976625011,0,1,-0.6049282875744245,1,1
1,5,12,6,8,5,0.4803921568627451,0.5449667654360535,0,0,1.2067507924288987,1,1
2,22,9,2,15,5,0.5638297872340425,0.5492640692640692,2,1,1.506725872599291,0,0
4,3,3,7,20,6,0.4214876033057851,0.5528726061615321,3,2,-0.6714875657841675,1,1
2,6,5,2,8,4,0.5046082949308756,0.5480694980694981,2,4,-0.07595259508154138,1,1
4,19,1,6,4,3,0.5830258302583026,0.5626477541371159,3,0,-0.7926938180358177,0,0
2,19,9,5,5,0,0.7021276595744681,0.5455669122890421,2,0,-0.3445223146753523,1,1
4,11,3,7,17,3,0.5862068965517241,0.5492640692640692,3,3,1.506725872599291,1,0
4,15,11,3,16,6,0.5669291338582677,0.5480694980694981,3,3,-0.009309996129426202,0,0
4,11,2,2,13,5,0.5398671096345515,0.5515294974508376,3,3,-0.5809369119661038,1,1
4,15,2,6,3,3,0.5444444444444444,0.5453419768373516,3,3,0.598720334422751,1,1
4,22,8,6,22,1,0.4,0.5480694980694981,3,1,-0.15925584377168536,0,0
2,17,8,3,17,3,0.12121212121212122,0.5448619976625011,2,1,-0.6590753992230182,0,0
2,15,1,3,3,1,0.5427872860635696,0.5894308943089431,2,3,-0.8609191354786596,1,1
1,7,11,7,9,0,0.5972222222222222,0.5480694980694981,0,3,0.05733260282268898,1,1
4,3,3,6,18,1,0.5190615835777126,0.5497128426540671,3,2,0.8733712828045161,0,0
4,1,1,5,4,3,0.477112676056338,0.5448619976625011,3,2,-0.4749752329463198,0,0
4,15,3,1,15,3,0.5606361829025845,0.5453419768373516,3,3,0.9735850809823694,0,0
4,15,2,6,18,1,0.5427872860635696,0.5474660586589284,3,3,-0.47614147342978685,1,1
4,17,9,6,21,1,0.6122448979591837,0.5474660586589284,3,1,-0.3637653451299959,1,1
1,11,12,1,21,6,0.5398671096345515,0.5522041763341067,0,3,0.4653518790866174,1,1
4,3,3,5,14,6,0.5375722543352601,0.5453419768373516,3,2,0.598720334422751,1,0
0,3,5,3,20,0,0.5723076923076923,0.5455669122890421,1,2,-0.3445223146753523,1,1
1,1,3,2,23,3,0.4919614147909968,0.5453419768373516,0,2,0.7236753349119374,1,1
4,15,2,7,12,0,0.5073170731707317,0.5608365019011406,3,3,-1.1618104926558532,1,0
1,3,5,8,20,0,0.5723076923076923,0.5474660586589284,0,2,-1.1506478560818252,0,0
4,11,3,7,15,1,0.5168067226890757,0.5492640692640692,3,3,1.2734767762668877,1,0
4,3,2,6,10,3,0.4846715328467153,0.5474660586589284,3,2,0.09007071874654414,0,0
1,20,11,8,11,2,0.6323529411764706,0.5448619976625011,0,3,-0.6265871197383748,0,0
2,12,1,5,9,4,0.3548387096774194,0.5453419768373516,2,2,0.5737293598157077,0,1
4,16,10,1,5,2,1.0,0.5497128426540671,3,0,0.13380492430886973,1,1
4,21,4,6,12,6,0.36923076923076925,0.6005830903790087,3,4,-1.3692355787287882,0,0
4,12,2,5,11,6,0.5015511892450879,0.5522151898734177,3,2,-0.2660506694038214,1,0
4,3,5,2,8,6,0.25,0.5448619976625011,3,2,-0.5399517286051377,0,0
2,6,4,6,18,1,0.32608695652173914,0.5492640692640692,2,4,1.7732962684077516,0,1
4,21,4,7,20,3,0.4411764705882353,0.5492640692640692,3,4,1.6233504207654923,0,0
1,15,3,2,20,2,0.6268656716417911,0.5448619976625011,0,3,-0.44248688931817487,1,1
4,12,5,1,3,5,0.5,0.5448619976625011,3,2,-0.46414578479259405,1,0
4,22,7,2,6,2,0.6652542372881356,0.5480694980694981,3,1,0.10731455203677537,1,0
4,21,4,6,22,3,0.5230352303523035,0.5474660586589284,3,4,-0.7676195224364925,1,0
2,12,2,1,14,4,0.6666666666666666,0.5515294974508376,2,2,-1.2155410943920428,1,1
4,12,5,5,11,2,0.3,0.5480694980694981,3,2,-0.025970645867454997,0,0
4,8,11,2,10,4,0.25806451612903225,0.5497128426540671,3,1,-0.2809618951061807,1,0
1,1,5,1,14,2,0.477112676056338,0.5528726061615321,0,2,-0.6506617536116315,1,1
2,10,7,6,17,1,0.5607476635514018,0.5497128426540671,2,1,-0.17608313582749124,0,1
4,22,7,2,22,5,0.7213114754098361,0.5448619976625011,3,1,-0.5399517286051377,1,0
2,21,4,5,19,0,0.6884057971014492,0.5492640692640692,2,4,1.7732962684077516,1,1
2,3,4,5,15,4,0.55627425614489,0.5448619976625011,2,2,-0.48580461695654414,1,1
4,10,9,6,11,1,0.44339622641509435,0.5449667654360535,3,1,2.5144452820003527,1,0
4,13,12,6,22,6,0.5,0.5449667654360535,3,3,1.406595205232403,1,0
4,12,4,3,9,2,0.5015511892450879,0.5449667654360535,3,2,-0.27588039193788694,0,0
4,8,11,2,10,4,0.25806451612903225,0.5448619976625011,3,1,-0.5182928964411876,1,0
1,21,5,7,12,5,0.5116279069767442,0.5455669122890421,0,4,0.5572353523954563,1,1
4,4,10,6,11,1,0.6521739130434783,0.5474660586589284,3,3,-1.1464826936473178,0,0
2,22,7,7,9,5,0.5357142857142857,0.5449667654360535,2,1,1.3067146908570717,1,1
2,21,4,2,4,3,0.5230352303523035,0.5497128426540671,2,4,-1.11557719596387,0,1
4,11,3,2,18,3,0.5569272976680384,0.5474660586589284,3,3,-0.42615952421570047,0,0
1,20,12,6,22,5,0.6808510638297872,0.5480694980694981,0,3,-0.025970645867454997,1,1
4,3,1,7,21,4,0.4856115107913669,0.5474660586589284,3,2,-0.19299368531520075,1,1
4,2,11,2,20,4,0.7142857142857143,0.5497128426540671,3,0,-0.026137288185232074,0,1
4,1,1,2,6,6,0.5176991150442478,0.5480694980694981,3,2,0.02401130334663139,0,0
4,13,1,2,21,6,0.5498489425981873,0.5646153846153846,3,3,0.09273648351600017,0,0
4,12,1,6,1,1,0.42857142857142855,0.5449667654360535,3,2,1.2067507924288987,0,0
4,12,2,2,10,0,0.0,0.5457627118644067,3,2,-1.1207419884692114,0,0
4,22,8,1,13,5,0.5102040816326531,0.5497128426540671,3,1,-0.4009186498589768,1,1
4,12,3,2,20,3,0.48484848484848486,0.5474660586589284,3,2,-0.9008213992651375,1,0
4,15,11,2,13,0,0.5606361829025845,0.5578512396694215,3,3,2.6672234092758744,1,0
1,19,9,7,10,3,0.53156146179402,0.5515294974508376,0,0,-0.21948418420823293,1,1
1,3,5,5,9,3,0.6153846153846154,0.5497128426540671,0,2,-1.1105789819660177,1,1
4,1,1,6,8,2,0.40756302521008403,0.5474660586589284,3,2,-1.108996231736753,0,0
1,3,3,6,18,0,0.6037735849056604,0.5474660586589284,0,2,-0.7342982229604349,1,1
4,17,7,7,13,3,0.5811965811965812,0.5455669122890421,3,1,-0.8422592255989626,0,0
1,3,2,5,14,4,0.5836734693877551,0.5497128426540671,0,2,0.5235808957378147,1,1
4,14,5,2,6,4,0.5142857142857142,0.5515294974508376,3,4,-0.10952379430727946,1,0
4,11,12,2,13,5,0.5,0.5429594272076372,3,3,-1.2107928117991054,0,1
2,22,7,1,22,0,0.5120828538550057,0.5448619976625011,2,1,-0.550781175925831,1,1
2,22,8,5,0,3,0.5028571428571429,0.5497128426540671,2,1,0.2736711496673829,1,1
4,22,7,1,0,6,0.782608695652174,0.5448619976625011,3,1,-0.6049282875744245,1,1
1,13,11,2,20,1,0.8823529411764706,0.5497128426540671,0,3,0.5985538195589444,1,1
0,15,11,2,16,0,0.5427872860635696,0.5492640692640692,1,3,1.4734045731232333,1,1
0,10,8,2,4,2,0.5986394557823129,0.5515294974508376,1,1,-0.7058085271529001,0,0
4,21,5,6,15,2,0.5230352303523035,0.5453419768373516,3,4,0.5237474106016213,1,1
4,12,2,6,12,1,0.6547619047619048,0.5449667654360535,3,2,2.5144452820003527,0,0
4,20,1,7,21,4,0.522207267833109,0.5497128426540671,3,3,0.3636385566227749,0,0
2,18,7,3,2,3,0.5925925925925926,0.5474660586589284,2,4,0.12339201822260173,0,0
1,7,3,7,14,6,0.8113207547169812,0.5626477541371159,0,3,-1.1407347809002428,1,1
2,6,5,5,6,3,0.6,0.5480694980694981,2,4,-0.14259519403365656,0,1
2,10,10,6,22,4,0.4645161290322581,0.5497128426540671,2,1,0.1537977798004604,1,1
4,3,3,2,10,6,0.44545454545454544,0.5480694980694981,3,2,0.09065390229874658,0,0
2,17,8,6,0,5,0.55,0.5449667654360535,2,1,-0.7923605974604615,1,1
2,5,9,1,21,4,0.6956521739130435,0.5480694980694981,2,0,0.12397520177480417,1,1
2,15,12,3,15,5,0.5458015267175572,0.5429594272076372,2,3,-1.2604415403545322,1,1
4,3,3,5,21,6,0.51625,0.5453419768373516,3,2,0.673693385697851,0,0
2,22,8,6,5,0,0.5,0.5480694980694981,2,1,0.10731455203677537,1,1
2,7,3,7,14,3,0.5576923076923077,0.5497128426540671,2,3,-0.3259457260378472,1,1
4,4,9,2,5,1,0.4807692307692308,0.5480694980694981,3,3,-0.14259519403365656,0,0
4,22,8,3,1,0,0.5214723926380368,0.5448619976625011,3,1,-0.5724400080897812,0,0
0,22,7,3,9,4,0.5268595041322314,0.5448619976625011,1,1,-0.4533163374719007,0,0
4,12,4,1,18,2,0.5909090909090909,0.5480694980694981,3,2,0.14063585151283295,0,0
2,16,1,5,23,4,0.5313807531380753,0.5448619976625011,2,0,-0.7132225112048247,1,1
4,1,4,2,9,3,0.5,0.5474660586589284,3,2,-0.3012879086123879,0,0
2,3,5,3,8,6,0.51625,0.5474660586589284,2,2,-0.8591697749200655,1,1
4,3,2,1,19,6,0.639344262295082,0.5449667654360535,3,2,-0.009393381015300111,1,1
4,22,8,1,1,5,0.5946843853820598,0.5455669122890421,3,1,-0.8589198753369914,0,0
4,3,5,2,1,3,0.5411051212938005,0.5453419768373516,3,2,0.5487383852086646,0,0
1,12,4,6,10,0,0.625,0.5497128426540671,0,2,-0.2060723561709248,1,1
4,13,2,6,23,2,0.0967741935483871,0.5455669122890421,3,3,0.14071910894473635,0,0
4,11,12,2,4,3,0.5980392156862745,0.5492640692640692,3,3,1.7066536694556365,0,0
0,14,7,5,23,5,0.6066666666666667,0.5455669122890421,1,4,-1.1713070579250313,1,1
2,10,7,5,23,6,0.4470588235294118,0.5480694980694981,2,1,-0.10927389455759898,1,1
4,14,7,5,10,0,0.5595238095238095,0.5480694980694981,3,4,0.14063585151283295,1,0
4,17,7,1,15,0,0.5374507227332457,0.5448619976625011,3,1,-0.4533163374719007,0,0
2,12,6,2,11,3,0.4166666666666667,0.5453419768373516,2,2,0.8736211825541966,1,1
1,22,8,6,13,0,0.5972222222222222,0.5497128426540671,0,1,0.4536060910321375,1,1
4,11,12,2,18,5,0.40350877192982454,0.5492640692640692,3,3,1.1401915783626573,0,0
0,17,8,6,10,3,0.5204359673024523,0.5453419768373516,1,1,0.34889397323819293,0,0
4,2,1,2,4,6,0.8275862068965517,0.5608365019011406,3,0,-0.7657868407190097,0,0
1,22,9,2,20,3,0.6142857142857143,0.5492640692640692,0,1,1.7732962684077516,1,1
1,15,12,2,2,5,0.5606361829025845,0.5564681724845996,0,3,-1.165725755507286,1,1
2,22,9,5,10,4,0.5362318840579711,0.5474660586589284,2,1,-1.1256568814747818,0,0
4,3,3,2,2,1,0.5303776683087028,0.5497128426540671,3,2,-0.7258012559402498,1,0
4,3,1,7,21,4,0.5411051212938005,0.5492640692640692,3,2,1.573368471551406,0,0
4,6,6,2,9,2,0.572661217075386,0.5492640692640692,3,4,1.8066175678838092,0,0
4,17,9,1,13,1,0.6398601398601399,0.5492640692640692,3,1,1.2734767762668877,1,0
4,13,11,2,0,1,0.4426229508196721,0.5492640692640692,3,3,1.739974968931694,1,0
2,11,1,6,10,0,0.5569272976680384,0.5894308943089431,2,3,-0.822266433167931,1,1
2,3,6,6,0,3,0.5283230510375772,0.5453419768373516,2,2,0.798648258733067,1,1
2,7,12,0,6,4,0.8571428571428571,0.5337423312883436,2,3,1.0627194046358786,0,0
4,3,3,6,22,1,0.5411051212938005,0.5455669122890421,3,2,-1.1921328700975673,0,0
1,3,2,5,12,0,0.5923566878980892,0.5453419768373516,0,2,0.8361347206436318,1,1
4,10,5,6,17,6,0.36363636363636365,0.5449667654360535,3,1,1.406595205232403,0,0
4,11,2,2,11,5,0.5168067226890757,0.5480694980694981,3,3,0.05733260282268898,1,0
0,12,3,1,17,5,0.483739837398374,0.5453419768373516,1,2,0.5237474106016213,1,1
4,13,12,2,12,2,0.5368421052631579,0.5500945179584121,3,3,-1.4359614828455682,1,0
4,3,3,7,8,5,0.5254237288135594,0.5492640692640692,3,2,1.3734406746950605,0,0
4,21,5,2,8,3,0.4411764705882353,0.5480694980694981,3,4,-0.009309996129426202,0,0
4,22,7,6,14,6,0.42857142857142855,0.5453419768373516,3,1,0.5237474106016213,1,0
1,15,3,2,23,5,0.5669291338582677,0.5497128426540671,0,3,-1.1505645350062397,1,1
4,14,6,5,11,5,0.6666666666666666,0.5515294974508376,3,4,-0.3527693821124633,1,1
4,12,3,7,0,1,0.4594594594594595,0.5515294974508376,3,2,-0.9790431447036845,1,1
4,12,3,5,13,4,0.6274509803921569,0.5497128426540671,3,2,-1.1005825857921532,0,0
1,22,7,1,13,0,0.5941176470588235,0.5192743764172335,0,1,-1.3679860331639595,1,1
4,15,1,6,7,0,0.4666666666666667,0.5646153846153846,3,3,-0.17691621912937439,1,1
4,21,4,2,2,0,0.2222222222222222,0.5626168224299065,3,4,-1.3504923477735058,1,0
4,11,4,2,7,4,0.5970695970695971,0.6005830903790087,3,3,-1.0007852976933103,1,1
4,18,5,6,15,6,0.5740740740740741,0.5579268292682927,3,4,-0.46281290199134967,0,0
4,22,10,2,0,5,0.4382716049382716,0.5449667654360535,3,1,-0.717387673639332,0,0
1,22,9,2,23,6,1.0,0.5448619976625011,0,1,-0.6374165678921005,1,1
4,22,9,2,21,0,0.35135135135135137,0.5480694980694981,3,1,-0.10927389455759898,0,0
1,1,2,1,12,2,0.550429669832655,0.5449667654360535,0,2,2.5560969063454246,1,1
4,3,2,6,7,0,0.5418060200668896,0.5492640692640692,3,2,1.739974968931694,1,1
1,7,1,6,4,6,1.0,0.5492640692640692,0,3,1.739974968931694,1,1
4,21,6,2,4,0,0.5230352303523035,0.5453419768373516,3,4,0.6487024110908078,0,0
4,12,3,6,10,0,0.2692307692307692,0.5492640692640692,3,2,1.506725872599291,0,0
4,18,4,6,19,2,1.0,0.5453419768373516,3,4,0.8361347206436318,1,1
1,6,5,7,8,5,0.2727272727272727,0.5480694980694981,0,4,0.05733260282268898,1,1
4,10,6,2,17,4,0.5617977528089888,0.5474660586589284,3,1,-0.1430951201539556,1,1
2,11,12,7,1,1,0.5398671096345515,0.5492640692640692,2,3,1.2734767762668877,1,1
4,7,12,6,14,5,0.08333333333333333,0.5067873303167421,3,3,10.282889636969767,0,0
4,18,6,7,15,0,0.4716981132075472,0.5448619976625011,3,4,-0.44248688931817487,1,1
4,7,2,2,5,0,0.5,0.5515294974508376,3,3,-0.36601456783199415,0,0
4,19,10,2,1,6,0.53156146179402,0.5449667654360535,3,0,1.806450798945094,0,1
4,1,2,6,9,5,0.42028985507246375,0.5497128426540671,3,2,-0.5758554079647776,0,0
4,12,1,6,21,3,0.6893203883495146,0.5453419768373516,3,2,0.34889397323819293,0,0
0,11,12,6,23,1,0.5510204081632653,0.5474660586589284,1,3,-0.5011324480368301,1,1
4,16,9,7,5,1,0.5481481481481482,0.5448619976625011,3,0,-0.550781175925831,0,0
4,3,1,8,1,6,0.6906077348066298,0.5455669122890421,3,2,0.03659004808205639,0,0
4,14,5,3,20,5,0.6764705882352942,0.5474660586589284,3,4,-0.7009769234843772,1,1
0,11,3,2,6,1,0.2857142857142857,0.5474660586589284,1,3,-0.05979187146381162,0,0
0,6,8,1,12,4,0.572661217075386,0.5455669122890421,1,4,-0.009226738697522796,1,1
4,8,10,7,2,0,0.631578947368421,0.5515294974508376,3,1,-0.7757832051543362,1,1
4,3,1,2,9,3,0.5499405469678954,0.5492640692640692,3,2,1.739974968931694,1,0
4,12,1,2,18,3,0.16666666666666666,0.5497128426540671,3,2,-0.5758554079647776,0,0
2,11,4,2,1,4,0.7096774193548387,0.5515294974508376,2,3,-0.695812099157195,1,1
4,6,4,5,4,6,0.572661217075386,0.5448619976625011,3,4,-0.7132225112048247,0,0
2,17,7,6,20,2,0.6353790613718412,0.5492640692640692,2,1,1.2734767762668877,1,1
0,3,4,2,13,1,0.5683453237410072,0.5497128426540671,1,2,-0.08611560141812867,1,1
4,18,4,1,6,6,1.0,0.5497128426540671,3,4,-0.7756999477224328,1,1
2,3,3,3,20,5,0.5499405469678954,0.5497128426540671,2,2,-0.5658590439459674,1,1
4,20,8,2,21,0,0.481651376146789,0.5448619976625011,3,3,-0.7132225112048247,0,0
4,10,7,1,21,1,0.4714285714285714,0.5497128426540671,3,1,0.8733712828045161,0,0
4,1,2,5,1,5,0.38095238095238093,0.5497128426540671,3,2,-1.0356060581448878,1,0
0,10,8,2,4,2,0.5986394557823129,0.5455669122890421,1,1,-1.1588115706215096,0,0
2,12,6,7,20,1,0.6289308176100629,0.5497128426540671,2,2,-0.3259457260378472,1,1
4,15,12,5,0,5,0.5458015267175572,0.5449667654360535,3,3,-0.8173515720675048,0,0
4,1,3,5,19,6,0.3783783783783784,0.5455669122890421,3,2,-0.4757249313623291,0,0
4,17,9,5,14,3,0.6296296296296297,0.5448619976625011,3,1,-0.44248688931817487,1,1
4,10,8,6,17,2,0.5661331086773378,0.5497128426540671,3,1,0.37363504809555564,0,0
2,7,1,6,2,6,1.0,0.5515294974508376,2,3,-1.242198108565398,1,1
4,3,2,2,23,1,0.5379061371841155,0.5492640692640692,3,2,1.24015547679083,0,0
4,22,6,3,23,6,0.38317757009345793,0.5448619976625011,3,1,-0.44248688931817487,0,0
0,17,8,6,3,0,0.4,0.47703180212014135,1,1,-0.41208125436125403,0,0
4,10,6,2,6,6,0.5661331086773378,0.5480694980694981,3,1,-0.14259519403365656,1,0
4,10,9,6,18,1,0.5535714285714286,0.5480694980694981,3,1,-0.009309996129426202,0,0
2,9,12,5,20,1,0.6276276276276276,0.5448619976625011,2,0,-0.5182928964411876,1,1
0,13,3,6,20,5,0.38461538461538464,0.5455669122890421,1,3,-0.3257790837200699,1,1
2,22,9,2,10,2,0.5638297872340425,0.5453419768373516,2,1,0.8486302079471534,1,1
4,13,12,8,10,5,0.7272727272727273,0.5455669122890421,3,3,-0.7173043525637466,0,0
4,3,3,6,1,3,0.4777777777777778,0.5497128426540671,3,2,0.3636385566227749,1,0
2,7,12,2,22,3,0.0,0.5497128426540671,2,3,-0.10111021200636165,0,0
0,12,2,3,4,5,0.6470588235294118,0.5474660586589284,1,2,-0.3637653451299959,0,0
4,22,10,2,17,4,0.581888246628131,0.5515294974508376,3,1,-1.2222053479562076,0,0
2,10,6,6,8,1,0.36363636363636365,0.5455669122890421,2,1,0.20319654546234436,0,1
0,3,5,1,19,6,0.3902439024390244,0.5449667654360535,1,2,2.5144452820003527,1,1
4,3,5,6,22,0,0.5223214285714286,0.5480694980694981,3,2,-0.025970645867454997,0,0
2,8,12,7,12,6,0.504950495049505,0.5448619976625011,2,1,-0.46414578479259405,1,1
1,22,9,6,10,2,0.6136363636363636,0.5492640692640692,0,1,1.6733323699795788,1,1
1,8,10,1,1,6,0.8636363636363636,0.5448619976625011,0,1,-0.6590753992230182,1,1
4,22,8,2,12,3,0.5120828538550057,0.5448619976625011,3,1,-0.5020487887706166,0,0
4,17,8,7,0,1,0.6652719665271967,0.5626477541371159,3,1,0.43119749630867665,1,1
2,22,6,2,21,5,0.6636363636363637,0.56957928802589,2,1,-0.6596585194647518,1,1
2,3,3,5,1,3,0.5555555555555556,0.5455669122890421,2,2,-0.5881843170940234,1,1
4,21,7,6,6,3,0.49437148217636023,0.5449667654360535,3,4,-0.009393381015300111,0,0
4,14,8,6,18,5,0.6,0.5474660586589284,3,4,-0.3637653451299959,0,1
2,22,10,7,14,2,0.6136363636363636,0.5337423312883436,2,1,1.4494131966818797,1,1
0,11,2,7,9,0,0.626890756302521,0.5448619976625011,1,3,-0.6374165678921005,0,0
4,3,2,2,23,5,0.42857142857142855,0.5480694980694981,3,2,0.12397520177480417,0,0
4,6,4,2,13,1,0.5309090909090909,0.5448619976625011,3,4,-0.550781175925831,1,1
1,6,4,6,10,4,0.6890756302521008,0.5492640692640692,0,4,1.24015547679083,1,1
4,3,6,1,8,4,0.592948717948718,0.5492640692640692,3,2,1.1401915783626573,0,0
4,22,6,2,18,1,1.0,0.5448619976625011,3,1,-0.4533163374719007,1,1
4,5,12,2,2,5,0.6136363636363636,0.5497128426540671,3,0,0.13380492430886973,1,1
1,3,5,7,22,6,0.7128712871287128,0.5455669122890421,0,2,-1.1463160833179882,1,1
2,12,1,6,5,5,0.4166666666666667,0.5497128426540671,2,2,-0.625837357178864,1,1
4,22,9,2,10,1,0.32142857142857145,0.5449667654360535,3,1,2.5144452820003527,0,0
2,17,8,1,2,0,0.3230769230769231,0.5192743764172335,2,1,-0.565775723203595,1,1
4,12,6,6,16,2,0.6410256410256411,0.5448619976625011,3,2,-0.4533163374719007,0,0
4,21,8,6,11,2,0.5341176470588235,0.5474660586589284,3,4,0.5564022690935732,1,1
4,10,8,5,11,0,0.8035714285714286,0.5449667654360535,3,1,0.348810588352319,1,1
4,13,2,5,23,1,0.5368421052631579,0.5448619976625011,3,3,-0.5182928964411876,0,0
2,22,9,6,2,4,0.4166666666666667,0.5492640692640692,2,1,1.7066536694556365,1,1
1,18,8,6,15,2,0.550063371356147,0.5455669122890421,0,4,-1.1088296214074234,1,1
4,3,2,2,10,4,0.5647668393782384,0.5449667654360535,3,2,-0.8006909223294759,1,0
4,3,3,3,7,1,0.632,0.5492640692640692,3,2,1.8066175678838092,1,1
2,22,7,2,18,5,0.581888246628131,0.5497128426540671,2,1,0.5235808957378147,1,1
4,22,6,7,15,2,0.6533333333333333,0.5696629213483146,3,1,-0.6614078801899523,1,1
2,5,10,3,22,6,0.2786885245901639,0.5474660586589284,2,0,-0.8425091251820367,1,1
1,18,6,1,0,3,0.5942857142857143,0.5453419768373516,0,4,0.8486302079471534,1,1
4,22,7,2,17,3,0.1111111111111111,0.5497128426540671,3,1,0.9733351812326889,0,0
1,3,4,2,18,2,1.0,0.5474660586589284,0,2,0.2441817288233105,1,1
4,22,10,6,16,3,0.6447368421052632,0.5515294974508376,3,1,-0.2861267831603481,1,1
2,6,6,6,23,0,0.5046082949308756,0.5480694980694981,2,4,0.02401130334663139,1,1
1,1,1,5,2,6,0.723404255319149,0.5449667654360535,0,2,0.8360513357577581,1,1
4,10,9,2,12,1,0.3387096774193548,0.5480694980694981,3,1,-0.009309996129426202,0,0
4,22,6,2,5,3,0.6428571428571429,0.5696629213483146,3,1,-0.9632988357827454,1,1
1,19,10,2,9,0,0.7021276595744681,0.5497128426540671,0,0,-0.6558265775222976,1,1
4,21,5,2,9,6,0.5443330763299923,0.5696629213483146,3,4,-0.8341788003130223,0,0
2,3,4,6,12,0,0.5491419656786272,0.5492640692640692,2,2,1.3067980757429454,1,1
